Matram,longitude,latitude,Z.Elev,Date,Salinity,Dist_to_TanChau_km,WL_Mean_3D_Lag,WL_Mean_7D_Lag,Month_sin,Month_cos,Day_sin,Day_cos
TGLX072016,105.09,10.02,0.38,2016-04-02,0.1,85.21899025244379,0.3433333333333333,0.41571428571428576,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
TGLX072016,105.09,10.02,0.38,2016-04-16,0.3,85.21899025244379,0.0233333333333333,0.3728571428571429,0.8660254037844387,-0.4999999999999998,0.9634705485641488,-0.2678143051621742
TGLX072016,105.09,10.02,0.38,2016-04-29,0.4,85.21899025244379,0.14333333333333334,0.5171428571428571,0.8660254037844387,-0.4999999999999998,0.8800122039735357,-0.47495107206704995
TGLX072016,105.09,10.02,0.38,2016-05-16,0.3,85.21899025244379,0.049999999999999996,0.26857142857142857,0.49999999999999994,-0.8660254037844387,0.705583610107178,-0.7086266782644596
TGLX072016,105.09,10.02,0.38,2016-06-01,0.6,85.21899025244379,0.02999999999999996,0.12,1.2246467991473532e-16,-1.0,0.48627270710868997,-0.8738071036110808
TGLX072016,105.09,10.02,0.38,2016-06-15,3.9,85.21899025244379,0.02666666666666667,0.17857142857142858,1.2246467991473532e-16,-1.0,0.26366549272800704,-0.9646141756912435
TGLX072017,105.09,10.02,0.38,2017-03-03,23.8,85.21899025244379,1.0999999999999999,0.9828571428571429,1.0,6.123233995736766e-17,0.8758917051442429,0.48250774176121847
TGLX072017,105.09,10.02,0.38,2017-03-17,24.4,85.21899025244379,0.8566666666666665,0.9357142857142857,1.0,6.123233995736766e-17,0.9657399376548549,0.2595117970697999
TGLX072017,105.09,10.02,0.38,2017-04-03,23.1,85.21899025244379,0.7999999999999998,0.9571428571428572,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
TGLX072017,105.09,10.02,0.38,2017-04-17,7.1,85.21899025244379,0.5133333333333332,0.8400000000000001,0.8660254037844387,-0.4999999999999998,0.9634705485641488,-0.2678143051621742
TGLX072017,105.09,10.02,0.38,2017-05-05,16.0,85.21899025244379,0.31333333333333324,0.6157142857142858,0.49999999999999994,-0.8660254037844387,0.8359254794186372,-0.548842958284719
TGLX072017,105.09,10.02,0.38,2017-05-18,1.3,85.21899025244379,0.5299999999999998,0.8342857142857144,0.49999999999999994,-0.8660254037844387,0.6932812268869777,-0.7206671495538609
TGLX072017,105.09,10.02,0.38,2017-06-03,2.9,85.21899025244379,0.8999999999999998,1.0314285714285716,1.2246467991473532e-16,-1.0,0.4711595076738638,-0.8820480249558537
TGLX072017,105.09,10.02,0.38,2017-06-19,5.5,85.21899025244379,0.8766666666666665,0.8671428571428572,1.2246467991473532e-16,-1.0,0.21352091543979612,-0.9769384927771817
TGLX072019,105.09,10.02,0.38,2019-01-27,15.4,85.21899025244379,1.223333333333333,1.3414285714285714,0.49999999999999994,0.8660254037844387,0.4482293417404106,0.893918596519257
TGLX072019,105.09,10.02,0.38,2019-02-16,18.5,85.21899025244379,0.26333333333333303,0.29142857142857154,0.8660254037844386,0.5000000000000001,0.7236440382959124,0.6901733882429719
TGLX072019,105.09,10.02,0.38,2019-02-26,19.51,85.21899025244379,0.5699999999999997,0.8614285714285715,0.8660254037844386,0.5000000000000001,0.8311706263658079,0.5560174366570446
TGLX072019,105.09,10.02,0.38,2019-03-14,21.52,85.21899025244379,0.2499999999999997,0.5857142857142857,1.0,6.123233995736766e-17,0.9510565162951535,0.30901699437494745
TGLX072019,105.09,10.02,0.38,2019-03-28,22.5,85.21899025244379,0.45999999999999974,0.8585714285714288,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777
TGLX072019,105.09,10.02,0.38,2019-04-11,26.0,85.21899025244379,0.7866666666666665,0.9157142857142858,0.8660254037844387,-0.4999999999999998,0.9859481499638304,-0.16705162550211924
TGLX072019,105.09,10.02,0.38,2019-04-26,26.4,85.21899025244379,0.4933333333333332,0.8485714285714286,0.8660254037844387,-0.4999999999999998,0.9106046300942162,-0.4132786077829042
TGLX072019,105.09,10.02,0.38,2019-05-12,25.6,85.21899025244379,0.21666666666666648,0.5771428571428573,0.49999999999999994,-0.8660254037844387,0.7638886127905428,-0.6453481132295501
TGLX072019,105.09,10.02,0.38,2019-05-26,26.2,85.21899025244379,0.26666666666666655,0.6814285714285715,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473
TGLX072019,105.09,10.02,0.38,2019-06-11,25.0,85.21899025244379,0.38333333333333325,0.7357142857142859,1.2246467991473532e-16,-1.0,0.3456123126707335,-0.9383773917408641
TGLX072019,105.09,10.02,0.38,2019-06-24,24.3,85.21899025244379,0.40666666666666657,0.7485714285714286,1.2246467991473532e-16,-1.0,0.12874817745258132,-0.99167731989929
TGLX072019,105.09,10.02,0.38,2019-07-09,2.15,85.21899025244379,0.5866666666666666,0.7671428571428572,-0.4999999999999997,-0.8660254037844388,-0.12874817745258066,-0.99167731989929
TGLX072020,105.09,10.02,0.58,2020-01-11,0.8,85.21899025244379,0.8099999999999997,0.7571428571428572,0.49999999999999994,0.8660254037844387,0.1882267098432442,0.9821256058680006
TGLX072020,105.09,10.02,0.58,2020-02-13,1.0,85.21899025244379,1.2999999999999998,0.9242857142857145,0.8660254037844386,0.5000000000000001,0.6870527672236669,0.7266075247685656
TGLX072020,105.09,10.02,0.58,2020-02-27,0.5,85.21899025244379,1.2433333333333332,0.992857142857143,0.8660254037844386,0.5000000000000001,0.8406184056344782,0.5416278206559814
TGLX072020,105.09,10.02,0.58,2020-03-12,0.3,85.21899025244379,0.8599999999999998,0.4400000000000001,1.0,6.123233995736766e-17,0.9455963874271426,0.3253420847119801
TGLX072020,105.09,10.02,0.58,2020-03-27,0.5,85.21899025244379,0.8433333333333332,0.46142857142857163,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777
TGLX072020,105.09,10.02,0.58,2020-05-09,1.19,85.21899025244379,0.7599999999999998,0.34000000000000014,0.49999999999999994,-0.8660254037844387,0.7856498550787147,-0.6186714032625031
TGLX072020,105.09,10.02,0.58,2020-05-23,0.8,85.21899025244379,0.5699999999999997,0.14714285714285727,0.49999999999999994,-0.8660254037844387,0.6152845999633276,-0.7883050558305255
TGLX072020,105.09,10.02,0.58,2020-06-08,0.45,85.21899025244379,0.8399999999999999,0.30000000000000016,1.2246467991473532e-16,-1.0,0.3777079652039649,-0.9259247771938498
TGLX072020,105.09,10.02,0.58,2020-06-25,0.2,85.21899025244379,0.49666666666666653,0.5571428571428573,1.2246467991473532e-16,-1.0,0.09453674981719912,-0.9955213724144752
TGLX072021,105.09,10.02,0.58,2021-01-29,0.42,85.21899025244379,0.8099999999999999,0.6028571428571431,0.49999999999999994,0.8660254037844387,0.47873384011578846,0.8779600847008882
TGLX072021,105.09,10.02,0.58,2021-03-01,0.24,85.21899025244379,0.8399999999999999,0.5214285714285716,1.0,6.123233995736766e-17,0.8587639582758029,0.5123714121284237
TGLX072021,105.09,10.02,0.58,2021-03-15,0.24,85.21899025244379,1.0,0.5185714285714288,1.0,6.123233995736766e-17,0.9562348265919056,0.29260033563334836
TGLX072021,105.09,10.02,0.58,2021-03-29,0.1,85.21899025244379,0.6433333333333332,0.24428571428571447,1.0,6.123233995736766e-17,0.9984354211555643,0.055916990100603484
TGLX072021,105.09,10.02,0.58,2021-04-14,0.1,85.21899025244379,1.04,0.5685714285714288,0.8660254037844387,-0.4999999999999998,0.9760105506323683,-0.21772323039653177
TGLX072021,105.09,10.02,0.58,2021-04-28,0.1,85.21899025244379,0.5133333333333332,0.10857142857142879,0.8660254037844387,-0.4999999999999998,0.895839290734909,-0.4443781781046132
TGLX072021,105.09,10.02,0.58,2021-05-14,0.1,85.21899025244379,1.0066666666666666,0.7142857142857145,0.49999999999999994,-0.8660254037844387,0.7412220108485958,-0.6712599575675313
TGLX072021,105.09,10.02,0.57,2021-05-29,0.05266384749999999,85.21899025244379,0.9899999999999999,0.43571428571428594,0.49999999999999994,-0.8660254037844387,0.545240438540651,-0.8382797052177744
TGLX072022,105.09,10.02,0.58,2022-02-17,0.0,85.21899025244379,0.7666666666666666,0.5800000000000004,0.8660254037844386,0.5000000000000001,0.7354170229639855,0.6776147890466889
TGLX072022,105.09,10.02,0.58,2022-03-04,0.0,85.21899025244379,0.9833333333333334,0.6271428571428574,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
TGLX072022,105.09,10.02,0.58,2022-03-19,0.1,85.21899025244379,0.64,0.3285714285714289,1.0,6.123233995736766e-17,0.9741004551724205,0.22611568550828828
TGLX072022,105.09,10.02,0.58,2022-03-30,0.1,85.21899025244379,0.05666666666666659,0.07714285714285753,1.0,6.123233995736766e-17,0.9992500112396835,0.03872228089217446
TGLX072022,105.09,10.02,0.58,2022-04-15,0.1,85.21899025244379,0.12999999999999978,0.16571428571428606,0.8660254037844387,-0.4999999999999998,0.9721181966290613,-0.23449138957040985
TGLX072022,105.09,10.02,0.58,2022-04-26,0.1,85.21899025244379,-0.04333333333333356,0.38000000000000034,0.8660254037844387,-0.4999999999999998,0.9106046300942162,-0.4132786077829042
TGLX072022,105.09,10.02,0.58,2022-05-16,0.0,85.21899025244379,0.5066666666666665,0.3400000000000003,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722
TGLX072022,105.09,10.02,0.58,2022-06-01,0.0,85.21899025244379,1.1866666666666665,0.7457142857142861,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
TGLX072022,105.09,10.02,0.58,2022-06-17,0.0,85.21899025244379,1.413333333333333,0.9628571428571432,1.2246467991473532e-16,-1.0,0.24702218048093552,-0.9690098257244062
TGLX082016,104.93,10.19,0.58,2016-03-04,5.9,71.96505759490375,0.7749999999999999,0.7114285714285716,1.0,6.123233995736766e-17,0.8919813464595485,0.45207220393230435
TGLX082016,104.93,10.19,0.58,2016-03-17,9.1,71.96505759490375,0.1366666666666667,0.46,1.0,6.123233995736766e-17,0.9700639218515071,0.2428497220959356
TGLX082016,104.93,10.19,0.58,2016-04-02,1.8,71.96505759490375,0.3433333333333333,0.41571428571428576,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
TGLX082016,104.93,10.19,0.58,2016-04-16,1.8,71.96505759490375,0.0233333333333333,0.3728571428571429,0.8660254037844387,-0.4999999999999998,0.9634705485641488,-0.2678143051621742
TGLX082016,104.93,10.19,0.58,2016-04-29,6.1,71.96505759490375,0.14333333333333334,0.5171428571428571,0.8660254037844387,-0.4999999999999998,0.8800122039735357,-0.47495107206704995
TGLX082016,104.93,10.19,0.58,2016-05-16,2.2,71.96505759490375,0.049999999999999996,0.26857142857142857,0.49999999999999994,-0.8660254037844387,0.705583610107178,-0.7086266782644596
TGLX082016,104.93,10.19,0.58,2016-06-01,0.6,71.96505759490375,0.02999999999999996,0.12,1.2246467991473532e-16,-1.0,0.48627270710868997,-0.8738071036110808
TGLX082016,104.93,10.19,0.58,2016-06-15,0.7,71.96505759490375,0.02666666666666667,0.17857142857142858,1.2246467991473532e-16,-1.0,0.26366549272800704,-0.9646141756912435
TGLX082017,104.93,10.19,0.58,2017-03-03,1.1,71.96505759490375,1.0999999999999999,0.9828571428571429,1.0,6.123233995736766e-17,0.8758917051442429,0.48250774176121847
TGLX082017,104.93,10.19,0.58,2017-03-17,0.1,71.96505759490375,0.8566666666666665,0.9357142857142857,1.0,6.123233995736766e-17,0.9657399376548549,0.2595117970697999
TGLX082017,104.93,10.19,0.58,2017-04-03,0.1,71.96505759490375,0.7999999999999998,0.9571428571428572,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
TGLX082017,104.93,10.19,0.58,2017-04-17,0.1,71.96505759490375,0.5133333333333332,0.8400000000000001,0.8660254037844387,-0.4999999999999998,0.9634705485641488,-0.2678143051621742
TGLX082017,104.93,10.19,0.58,2017-05-05,0.3,71.96505759490375,0.31333333333333324,0.6157142857142858,0.49999999999999994,-0.8660254037844387,0.8359254794186372,-0.548842958284719
TGLX082017,104.93,10.19,0.58,2017-05-18,0.2,71.96505759490375,0.5299999999999998,0.8342857142857144,0.49999999999999994,-0.8660254037844387,0.6932812268869777,-0.7206671495538609
TGLX082017,104.93,10.19,0.58,2017-06-03,0.1,71.96505759490375,0.8999999999999998,1.0314285714285716,1.2246467991473532e-16,-1.0,0.4711595076738638,-0.8820480249558537
TGLX082017,104.93,10.19,0.58,2017-06-19,0.0,71.96505759490375,0.8766666666666665,0.8671428571428572,1.2246467991473532e-16,-1.0,0.21352091543979612,-0.9769384927771817
TGLX082019,104.93,10.19,0.58,2019-01-27,1.9,71.96505759490375,1.223333333333333,1.3414285714285714,0.49999999999999994,0.8660254037844387,0.4482293417404106,0.893918596519257
TGLX082019,104.93,10.19,0.58,2019-02-16,0.0062690755,71.96505759490375,0.26333333333333303,0.29142857142857154,0.8660254037844386,0.5000000000000001,0.7236440382959124,0.6901733882429719
TGLX082019,104.93,10.19,0.58,2019-02-26,0.2,71.96505759490375,0.5699999999999997,0.8614285714285715,0.8660254037844386,0.5000000000000001,0.8311706263658079,0.5560174366570446
TGLX082019,104.93,10.19,0.58,2019-03-14,0.2,71.96505759490375,0.2499999999999997,0.5857142857142857,1.0,6.123233995736766e-17,0.9510565162951535,0.30901699437494745
TGLX082019,104.93,10.19,0.58,2019-03-28,0.1,71.96505759490375,0.45999999999999974,0.8585714285714288,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777
TGLX082019,104.93,10.19,0.58,2019-04-11,0.3,71.96505759490375,0.7866666666666665,0.9157142857142858,0.8660254037844387,-0.4999999999999998,0.9859481499638304,-0.16705162550211924
TGLX082019,104.93,10.19,0.58,2019-04-26,0.2,71.96505759490375,0.4933333333333332,0.8485714285714286,0.8660254037844387,-0.4999999999999998,0.9106046300942162,-0.4132786077829042
TGLX082019,104.93,10.19,0.58,2019-05-12,0.3,71.96505759490375,0.21666666666666648,0.5771428571428573,0.49999999999999994,-0.8660254037844387,0.7638886127905428,-0.6453481132295501
TGLX082019,104.93,10.19,0.58,2019-05-26,0.3,71.96505759490375,0.26666666666666655,0.6814285714285715,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473
TGLX082019,104.93,10.19,0.58,2019-06-11,0.3,71.96505759490375,0.38333333333333325,0.7357142857142859,1.2246467991473532e-16,-1.0,0.3456123126707335,-0.9383773917408641
TGLX082019,104.93,10.19,0.58,2019-06-24,0.6,71.96505759490375,0.40666666666666657,0.7485714285714286,1.2246467991473532e-16,-1.0,0.12874817745258132,-0.99167731989929
TGLX082019,104.93,10.19,0.58,2019-07-09,0.4,71.96505759490375,0.5866666666666666,0.7671428571428572,-0.4999999999999997,-0.8660254037844388,-0.12874817745258066,-0.99167731989929
TGLX082020,104.93,10.19,0.57,2020-01-11,0.042727272499999996,71.96505759490375,0.8099999999999997,0.7571428571428572,0.49999999999999994,0.8660254037844387,0.1882267098432442,0.9821256058680006
TGLX082020,104.93,10.19,0.57,2020-02-13,0.1,71.96505759490375,1.2999999999999998,0.9242857142857145,0.8660254037844386,0.5000000000000001,0.6870527672236669,0.7266075247685656
TGLX082020,104.93,10.19,0.57,2020-02-27,0.1,71.96505759490375,1.2433333333333332,0.992857142857143,0.8660254037844386,0.5000000000000001,0.8406184056344782,0.5416278206559814
TGLX082020,104.93,10.19,0.57,2020-03-12,0.1,71.96505759490375,0.8599999999999998,0.4400000000000001,1.0,6.123233995736766e-17,0.9455963874271426,0.3253420847119801
TGLX082020,104.93,10.19,0.57,2020-03-27,0.1,71.96505759490375,0.8433333333333332,0.46142857142857163,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777
TGLX082020,104.93,10.19,0.57,2020-05-09,0.24,71.96505759490375,0.7599999999999998,0.34000000000000014,0.49999999999999994,-0.8660254037844387,0.7856498550787147,-0.6186714032625031
TGLX082020,104.93,10.19,0.57,2020-05-23,0.3,71.96505759490375,0.5699999999999997,0.14714285714285727,0.49999999999999994,-0.8660254037844387,0.6152845999633276,-0.7883050558305255
TGLX082020,104.93,10.19,0.57,2020-06-08,0.36,71.96505759490375,0.8399999999999999,0.30000000000000016,1.2246467991473532e-16,-1.0,0.3777079652039649,-0.9259247771938498
TGLX082020,104.93,10.19,0.57,2020-06-25,0.1,71.96505759490375,0.49666666666666653,0.5571428571428573,1.2246467991473532e-16,-1.0,0.09453674981719912,-0.9955213724144752
TGLX082021,104.93,10.19,0.57,2021-01-29,0.1,71.96505759490375,0.8099999999999999,0.6028571428571431,0.49999999999999994,0.8660254037844387,0.47873384011578846,0.8779600847008882
TGLX082021,104.93,10.19,0.57,2021-03-01,0.8,71.96505759490375,0.8399999999999999,0.5214285714285716,1.0,6.123233995736766e-17,0.8587639582758029,0.5123714121284237
TGLX082021,104.93,10.19,0.57,2021-03-15,0.8,71.96505759490375,1.0,0.5185714285714288,1.0,6.123233995736766e-17,0.9562348265919056,0.29260033563334836
TGLX082021,104.93,10.19,0.57,2021-03-29,0.03853584449999999,71.96505759490375,0.6433333333333332,0.24428571428571447,1.0,6.123233995736766e-17,0.9984354211555643,0.055916990100603484
TGLX082021,104.93,10.19,0.57,2021-04-14,0.1,71.96505759490375,1.04,0.5685714285714288,0.8660254037844387,-0.4999999999999998,0.9760105506323683,-0.21772323039653177
TGLX082021,104.93,10.19,0.57,2021-04-28,0.1,71.96505759490375,0.5133333333333332,0.10857142857142879,0.8660254037844387,-0.4999999999999998,0.895839290734909,-0.4443781781046132
TGLX082021,104.93,10.19,0.57,2021-05-14,0.1,71.96505759490375,1.0066666666666666,0.7142857142857145,0.49999999999999994,-0.8660254037844387,0.7412220108485958,-0.6712599575675313
TGLX082021,104.93,10.19,0.25,2021-05-29,0.1,71.96505759490375,0.9899999999999999,0.43571428571428594,0.49999999999999994,-0.8660254037844387,0.545240438540651,-0.8382797052177744
TGLX082022,104.93,10.19,0.57,2022-02-17,0.0,71.96505759490375,0.7666666666666666,0.5800000000000004,0.8660254037844386,0.5000000000000001,0.7354170229639855,0.6776147890466889
TGLX082022,104.93,10.19,0.57,2022-03-04,0.0,71.96505759490375,0.9833333333333334,0.6271428571428574,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
TGLX082022,104.93,10.19,0.57,2022-03-19,0.1,71.96505759490375,0.64,0.3285714285714289,1.0,6.123233995736766e-17,0.9741004551724205,0.22611568550828828
TGLX082022,104.93,10.19,0.57,2022-03-30,0.1,71.96505759490375,0.05666666666666659,0.07714285714285753,1.0,6.123233995736766e-17,0.9992500112396835,0.03872228089217446
TGLX082022,104.93,10.19,0.57,2022-04-15,0.1,71.96505759490375,0.12999999999999978,0.16571428571428606,0.8660254037844387,-0.4999999999999998,0.9721181966290613,-0.23449138957040985
TGLX082022,104.93,10.19,0.57,2022-04-26,0.1,71.96505759490375,-0.04333333333333356,0.38000000000000034,0.8660254037844387,-0.4999999999999998,0.9106046300942162,-0.4132786077829042
TGLX082022,104.93,10.19,0.57,2022-05-16,0.1,71.96505759490375,0.5066666666666665,0.3400000000000003,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722
TGLX082022,104.93,10.19,0.57,2022-06-01,0.1,71.96505759490375,1.1866666666666665,0.7457142857142861,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
TGLX082022,104.93,10.19,0.57,2022-06-17,0.1,71.96505759490375,1.413333333333333,0.9628571428571432,1.2246467991473532e-16,-1.0,0.24702218048093552,-0.9690098257244062
TGLX092016,104.74,10.28,0.57,2016-03-04,0.044479723,75.1703570824436,0.7749999999999999,0.7114285714285716,1.0,6.123233995736766e-17,0.8919813464595485,0.45207220393230435
TGLX092016,104.74,10.28,0.57,2016-03-17,0.1,75.1703570824436,0.1366666666666667,0.46,1.0,6.123233995736766e-17,0.9700639218515071,0.2428497220959356
TGLX092016,104.74,10.28,0.57,2016-04-02,0.1,75.1703570824436,0.3433333333333333,0.41571428571428576,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
TGLX092016,104.74,10.28,0.57,2016-04-16,0.1,75.1703570824436,0.0233333333333333,0.3728571428571429,0.8660254037844387,-0.4999999999999998,0.9634705485641488,-0.2678143051621742
TGLX092016,104.74,10.28,0.57,2016-04-29,1.0,75.1703570824436,0.14333333333333334,0.5171428571428571,0.8660254037844387,-0.4999999999999998,0.8800122039735357,-0.47495107206704995
TGLX092016,104.74,10.28,0.57,2016-05-16,0.8,75.1703570824436,0.049999999999999996,0.26857142857142857,0.49999999999999994,-0.8660254037844387,0.705583610107178,-0.7086266782644596
TGLX092016,104.74,10.28,0.57,2016-06-01,0.4,75.1703570824436,0.02999999999999996,0.12,1.2246467991473532e-16,-1.0,0.48627270710868997,-0.8738071036110808
TGLX092016,104.74,10.28,0.57,2016-06-15,0.2,75.1703570824436,0.02666666666666667,0.17857142857142858,1.2246467991473532e-16,-1.0,0.26366549272800704,-0.9646141756912435
TGLX092017,104.74,10.28,0.57,2017-03-03,0.0,75.1703570824436,1.0999999999999999,0.9828571428571429,1.0,6.123233995736766e-17,0.8758917051442429,0.48250774176121847
TGLX092017,104.74,10.28,0.57,2017-03-17,0.0,75.1703570824436,0.8566666666666665,0.9357142857142857,1.0,6.123233995736766e-17,0.9657399376548549,0.2595117970697999
TGLX092017,104.74,10.28,0.57,2017-04-03,0.0,75.1703570824436,0.7999999999999998,0.9571428571428572,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
TGLX092017,104.74,10.28,0.57,2017-04-17,0.1,75.1703570824436,0.5133333333333332,0.8400000000000001,0.8660254037844387,-0.4999999999999998,0.9634705485641488,-0.2678143051621742
TGLX092017,104.74,10.28,0.57,2017-05-05,0.1,75.1703570824436,0.31333333333333324,0.6157142857142858,0.49999999999999994,-0.8660254037844387,0.8359254794186372,-0.548842958284719
TGLX092017,104.74,10.28,0.57,2017-05-18,0.2,75.1703570824436,0.5299999999999998,0.8342857142857144,0.49999999999999994,-0.8660254037844387,0.6932812268869777,-0.7206671495538609
TGLX092017,104.74,10.28,0.57,2017-06-03,0.1,75.1703570824436,0.8999999999999998,1.0314285714285716,1.2246467991473532e-16,-1.0,0.4711595076738638,-0.8820480249558537
TGLX092017,104.74,10.28,0.57,2017-06-19,0.0,75.1703570824436,0.8766666666666665,0.8671428571428572,1.2246467991473532e-16,-1.0,0.21352091543979612,-0.9769384927771817
TGLX092019,104.74,10.28,0.57,2019-01-27,0.03541034,75.1703570824436,1.223333333333333,1.3414285714285714,0.49999999999999994,0.8660254037844387,0.4482293417404106,0.893918596519257
TGLX092019,104.74,10.28,0.57,2019-02-16,0.0333688255,75.1703570824436,0.26333333333333303,0.29142857142857154,0.8660254037844386,0.5000000000000001,0.7236440382959124,0.6901733882429719
TGLX092019,104.74,10.28,0.57,2019-02-26,0.0292857965,75.1703570824436,0.5699999999999997,0.8614285714285715,0.8660254037844386,0.5000000000000001,0.8311706263658079,0.5560174366570446
TGLX092019,104.74,10.28,0.57,2019-03-14,0.02637709,75.1703570824436,0.2499999999999997,0.5857142857142857,1.0,6.123233995736766e-17,0.9510565162951535,0.30901699437494745
TGLX092019,104.74,10.28,0.57,2019-03-28,0.0383190465,75.1703570824436,0.45999999999999974,0.8585714285714288,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777
TGLX092019,104.74,10.28,0.57,2019-04-11,0.004715356499999999,75.1703570824436,0.7866666666666665,0.9157142857142858,0.8660254037844387,-0.4999999999999998,0.9859481499638304,-0.16705162550211924
TGLX092019,104.74,10.28,0.57,2019-04-26,0.0056909475,75.1703570824436,0.4933333333333332,0.8485714285714286,0.8660254037844387,-0.4999999999999998,0.9106046300942162,-0.4132786077829042
TGLX092019,104.74,10.28,0.57,2019-05-12,0.2,75.1703570824436,0.21666666666666648,0.5771428571428573,0.49999999999999994,-0.8660254037844387,0.7638886127905428,-0.6453481132295501
TGLX092019,104.74,10.28,0.57,2019-05-26,0.2,75.1703570824436,0.26666666666666655,0.6814285714285715,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473
TGLX092019,104.74,10.28,0.57,2019-06-11,0.1,75.1703570824436,0.38333333333333325,0.7357142857142859,1.2246467991473532e-16,-1.0,0.3456123126707335,-0.9383773917408641
TGLX092019,104.74,10.28,0.57,2019-06-24,0.1,75.1703570824436,0.40666666666666657,0.7485714285714286,1.2246467991473532e-16,-1.0,0.12874817745258132,-0.99167731989929
TGLX092019,104.74,10.28,0.57,2019-07-09,0.02926773,75.1703570824436,0.5866666666666666,0.7671428571428572,-0.4999999999999997,-0.8660254037844388,-0.12874817745258066,-0.99167731989929
TGLX092020,104.74,10.28,0.25,2020-01-11,0.5,75.1703570824436,0.8099999999999997,0.7571428571428572,0.49999999999999994,0.8660254037844387,0.1882267098432442,0.9821256058680006
TGLX092020,104.74,10.28,0.25,2020-02-13,0.4,75.1703570824436,1.2999999999999998,0.9242857142857145,0.8660254037844386,0.5000000000000001,0.6870527672236669,0.7266075247685656
TGLX092020,104.74,10.28,0.25,2020-02-27,0.1,75.1703570824436,1.2433333333333332,0.992857142857143,0.8660254037844386,0.5000000000000001,0.8406184056344782,0.5416278206559814
TGLX092020,104.74,10.28,0.25,2020-03-12,0.1,75.1703570824436,0.8599999999999998,0.4400000000000001,1.0,6.123233995736766e-17,0.9455963874271426,0.3253420847119801
TGLX092020,104.74,10.28,0.25,2020-03-27,0.1,75.1703570824436,0.8433333333333332,0.46142857142857163,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777
TGLX092020,104.74,10.28,0.25,2020-05-09,0.44,75.1703570824436,0.7599999999999998,0.34000000000000014,0.49999999999999994,-0.8660254037844387,0.7856498550787147,-0.6186714032625031
TGLX092020,104.74,10.28,0.25,2020-05-23,0.47,75.1703570824436,0.5699999999999997,0.14714285714285727,0.49999999999999994,-0.8660254037844387,0.6152845999633276,-0.7883050558305255
TGLX092020,104.74,10.28,0.25,2020-06-08,0.45,75.1703570824436,0.8399999999999999,0.30000000000000016,1.2246467991473532e-16,-1.0,0.3777079652039649,-0.9259247771938498
TGLX092020,104.74,10.28,0.25,2020-06-25,0.2,75.1703570824436,0.49666666666666653,0.5571428571428573,1.2246467991473532e-16,-1.0,0.09453674981719912,-0.9955213724144752
TGLX092021,104.74,10.28,0.25,2021-01-29,0.13,75.1703570824436,0.8099999999999999,0.6028571428571431,0.49999999999999994,0.8660254037844387,0.47873384011578846,0.8779600847008882
TGLX092021,104.74,10.28,0.25,2021-03-01,0.14,75.1703570824436,0.8399999999999999,0.5214285714285716,1.0,6.123233995736766e-17,0.8587639582758029,0.5123714121284237
TGLX092021,104.74,10.28,0.25,2021-03-15,0.8,75.1703570824436,1.0,0.5185714285714288,1.0,6.123233995736766e-17,0.9562348265919056,0.29260033563334836
TGLX092021,104.74,10.28,0.25,2021-03-29,0.1,75.1703570824436,0.6433333333333332,0.24428571428571447,1.0,6.123233995736766e-17,0.9984354211555643,0.055916990100603484
TGLX092021,104.74,10.28,0.25,2021-04-14,0.1,75.1703570824436,1.04,0.5685714285714288,0.8660254037844387,-0.4999999999999998,0.9760105506323683,-0.21772323039653177
TGLX092021,104.74,10.28,0.25,2021-04-28,0.1,75.1703570824436,0.5133333333333332,0.10857142857142879,0.8660254037844387,-0.4999999999999998,0.895839290734909,-0.4443781781046132
TGLX092021,104.74,10.28,0.25,2021-05-14,0.1,75.1703570824436,1.0066666666666666,0.7142857142857145,0.49999999999999994,-0.8660254037844387,0.7412220108485958,-0.6712599575675313
TGLX092021,104.74,10.28,0.97,2021-05-29,0.1,75.1703570824436,0.9899999999999999,0.43571428571428594,0.49999999999999994,-0.8660254037844387,0.545240438540651,-0.8382797052177744
